,polarity,id,date,query,user,tweet
1585413,positive,2190679120,Tue Jun 16 03:25:15 PDT 2009,NO_QUERY,Jarsminee,@mcflymusic Agreedddd. @dougiemcfly Yumsiess 
1560495,positive,2186359005,Mon Jun 15 18:43:35 PDT 2009,NO_QUERY,elmorrell,&quot;Man that dude is creepy.&quot; HAHA. Oh Casey! Then Chuck still looks longingly towards where Sarah went  #chuckmemondays #chuck
1235329,positive,1992578682,Mon Jun 01 08:59:03 PDT 2009,NO_QUERY,jclast,@WhiteSilhouette I just hope it's as fun as SW/Indy/Batman - my wife and had a really good time going through those three 
1222418,positive,1990291040,Mon Jun 01 04:27:24 PDT 2009,NO_QUERY,markevans,@edlee I guess someone had to step up and declare that Twitter is over-hyped. Certainly attracts the spotlight. 
561045,negative,2205327422,Wed Jun 17 04:29:48 PDT 2009,NO_QUERY,Harmoniouschick,Wake up and can barely walk  its gonna b a limp I'm mean long day...boo I got to run errands allday but this is gonna b a great day!!!
982024,positive,1834166790,Mon May 18 01:53:12 PDT 2009,NO_QUERY,qasmt_girl,- it went like this.. he asked and i smiled and said yes.. 
563968,negative,2206073590,Wed Jun 17 05:57:37 PDT 2009,NO_QUERY,JoshSeawell,@Bri51NY I know how you feel. It doesn't rain until I get off work and it starts. Crazy. Can't mow can't play softball can't do anything 
993794,positive,1835453736,Mon May 18 06:01:39 PDT 2009,NO_QUERY,xiane,To clench teeth or not to clench? - Afterwards you'll show the world your brightest smile @mightymur 
1252360,positive,1996692411,Mon Jun 01 15:31:17 PDT 2009,NO_QUERY,staticmusic,About to watch an episode of &quot;bones&quot;   Anyone got any show suggestions? Since &quot;lost&quot; is of the tube i dont know what to watch!!!
510190,negative,2189592341,Tue Jun 16 00:24:22 PDT 2009,NO_QUERY,Swen_BlueReef,3GS in August? Ai meh??? 
815552,positive,1551149625,Sat Apr 18 08:16:39 PDT 2009,NO_QUERY,1VansRockr,I GOT MY PHONE BACK!!!!!!!!!!!!!!!!!! 39 messages!!! Lol 
1150073,positive,1978416004,Sat May 30 23:17:27 PDT 2009,NO_QUERY,claytoonW,My part in the animation seems complete. 3 scenes and one voice part. All in good fun and a means to stretch the animation muscle 
278310,negative,1991502205,Mon Jun 01 07:09:17 PDT 2009,NO_QUERY,wolfgnards,"Ugh... I have to do work, a lot of it... not  a fan of working hard "
236544,negative,1980020167,Sun May 31 05:24:04 PDT 2009,NO_QUERY,twilightfallen,Watching Fullmetal Alchemist. This episode is so disturbing and sad. 
805594,positive,1468684513,Tue Apr 07 03:09:12 PDT 2009,NO_QUERY,wkdtkd,I have 2 followers!....TWO!! Thats like....bigger than one ya'know?!? Woah...this is a very proud moment for me! 
1446406,positive,2062503531,Sat Jun 06 23:25:22 PDT 2009,NO_QUERY,anastasiaanita,@purplefang13 hey 
1117386,positive,1973416897,Sat May 30 11:06:23 PDT 2009,NO_QUERY,Treebanker2,Duke University invests in tree plantings for carbon offsets http://tinyurl.com/nbgxbn (Hmmm why didn't I think of that  ) #tb
977558,positive,1833746733,Mon May 18 00:18:56 PDT 2009,NO_QUERY,thefuturist88,@v_for_victoria I'm pretty psyched for &quot;Terminator Salvation&quot;  Yay Christian! Have you seen the new Ent. Weekly? He's on the cover &lt;3
501915,negative,2187359509,Mon Jun 15 20:10:02 PDT 2009,NO_QUERY,NessaJovinickie,I hate walmart 
387885,negative,2054112152,Sat Jun 06 06:35:15 PDT 2009,NO_QUERY,Jessielouxx,is very hungover 
882494,positive,1685981536,Sun May 03 03:06:56 PDT 2009,NO_QUERY,despairxfactor,@daisyvega or something asian-y like HIZUMI  [that's just me obsessing]
142071,negative,1881403661,Fri May 22 04:33:46 PDT 2009,NO_QUERY,MsMagdalena,"Starting a mini-cleanse today!!! Seasalt water it issss now  Talk to you in 4-5 hours, when I can leave the toilet again lol"
1564541,positive,2187323685,Mon Jun 15 20:06:53 PDT 2009,NO_QUERY,rebrroy,going to Laguna Beach tomorrow!!! 
158720,negative,1956667643,Thu May 28 22:23:49 PDT 2009,NO_QUERY,ohmonika,"going home, photo day was a fail "
1067582,positive,1965526101,Fri May 29 16:04:31 PDT 2009,NO_QUERY,weezoh,@magstheaxe Huzzah looks like you're ready for some fun - mind the ouzo 
715642,negative,2259477632,Sat Jun 20 17:38:57 PDT 2009,NO_QUERY,Enigma32,@ohdrinktomebabe I know. 
1371220,positive,2051161887,Fri Jun 05 19:58:32 PDT 2009,NO_QUERY,MichaelJRead,XS energy now offering FREE SHIPPING! http://linkbee.com/AGWLQ  I love these  over Red Bull. Thats just me though lol 
168319,negative,1962137190,Fri May 29 10:34:49 PDT 2009,NO_QUERY,Emmurr,"Goood Dayy  Beeen shopping, didn't get what I wanted though  But my best friend has comeeee homeeee!! XD Ily Shannii x"
552742,negative,2203470604,Tue Jun 16 23:48:46 PDT 2009,NO_QUERY,dmoyer5454,Tweet deck has crashed twice now 
376237,negative,2051632655,Fri Jun 05 22:27:00 PDT 2009,NO_QUERY,karramill,Talking to one of my besties about how dumb boys are most the time.  iv been there girl.
105421,negative,1823039058,Sat May 16 20:58:22 PDT 2009,NO_QUERY,DMariaScaglione,@secrettweet they just want the car...no one still cares whether or not one is alive anymore.  Had to add 2cents.
213532,negative,1975026061,Sat May 30 14:17:31 PDT 2009,NO_QUERY,Selly06,@dracosoftie Nah we really haven't had much time to chat - defintely miss you too  hope all is well? Sending mail now - just a short one..
437112,negative,2065836978,Sun Jun 07 09:23:17 PDT 2009,NO_QUERY,celiathom,Happy birthday my sister!!!!! Ugh I'm hungry 
371769,negative,2050514006,Fri Jun 05 18:48:20 PDT 2009,NO_QUERY,sistemacaido,Mush is concentrated on his pc.. will not respond or talk to anyone. Mush se awito.. 
1391940,positive,2053367891,Sat Jun 06 04:17:59 PDT 2009,NO_QUERY,scrappin_mom,#flylady Good morning FlyBabies.  Just wanted to say GO ME for doing laundry and folding it instead of letting it rest. 
1493507,positive,2069513500,Sun Jun 07 16:00:59 PDT 2009,NO_QUERY,whiteraven13,@asterapallas I'm picking out goodies from your catalog for a 4th of July BBQ newsletter.  How're you doing?
81648,negative,1752791039,Sat May 09 23:00:13 PDT 2009,NO_QUERY,remzology,"@hnprashanth Oh, may be that's why I didn't get it yest when I tried to watch qualifiers. "
872220,positive,1678943876,Sat May 02 08:08:11 PDT 2009,NO_QUERY,RescueRanch, Well we have 2 new colts. I'll be posting them on our MySpace and Website join us on MySpace http://tinyurl.com/cnyn7l
129469,negative,1835112282,Mon May 18 05:10:17 PDT 2009,NO_QUERY,monkeyfacechar,is sad 
262303,negative,1986154531,Sun May 31 18:24:33 PDT 2009,NO_QUERY,SofiiaJonas,@ddlovato why you dont go to the mtv movie awards? you cant go  ?
217198,negative,1975883402,Sat May 30 16:06:32 PDT 2009,NO_QUERY,ValeJonas,Ok.. I gotta leave now  Going to the Airport
211937,negative,1974610501,Sat May 30 13:29:12 PDT 2009,NO_QUERY,louiseesther,suns gone away now....  chloee....mwaha lol...yehh im offically going to the JB concert...the tickets arrived 2day! so excited! wahoo!! xx
283393,negative,1992890842,Mon Jun 01 09:29:28 PDT 2009,NO_QUERY,giogoirocks,lovely weather here! School was extremely boring!!!!!! 
36176,negative,1565571344,Mon Apr 20 07:04:07 PDT 2009,NO_QUERY,ellolah,supposed to study orthodontics. hmmm 
1119131,positive,1973723356,Sat May 30 11:42:28 PDT 2009,NO_QUERY,gabsfletcher,@TweeterWall  YES! I VOTED NOW 
448737,negative,2069073173,Sun Jun 07 15:12:46 PDT 2009,NO_QUERY,lauramalarkey,wishes 'one a day' anti-histamines worked for 24 hours 
1043628,positive,1957347402,Fri May 29 00:13:32 PDT 2009,NO_QUERY,KathleenMarieD,I love my cute boyfriend 
1593853,positive,2192021835,Tue Jun 16 06:22:37 PDT 2009,NO_QUERY,faulko1,@ab_p wow totweettuesday yay 
122941,negative,1833813833,Mon May 18 00:33:02 PDT 2009,NO_QUERY,mookdan,Sarah Connor Chronicles got canceled   Waiting for Fox to confirm
635963,negative,2233781714,Thu Jun 18 21:53:30 PDT 2009,NO_QUERY,mizzamber,@Prez1stLady realllly .. Hahaha I'm gettimg here now we had to take turns  ....
1435143,positive,2060751642,Sat Jun 06 19:30:33 PDT 2009,NO_QUERY,dimsimkitty,"The wedding was amazing. Jen looked beautiful. We cried. I am so happy for them, they are a ridulously perfect couple.  To Jen and Freddy!"
1439141,positive,2061458265,Sat Jun 06 20:54:49 PDT 2009,NO_QUERY,ginny9577,@_CrC_ Happy Birthday Chris 
197000,negative,1970912713,Sat May 30 05:38:17 PDT 2009,NO_QUERY,izadd77,"stuck at work on a saturday night, boohoo!! "
643106,negative,2235681272,Fri Jun 19 01:48:44 PDT 2009,NO_QUERY,scheherazadelee,It's so hot in here! hot hot hot   
800484,positive,1467916733,Mon Apr 06 22:48:03 PDT 2009,NO_QUERY,ProducerCody,tweeting from my brand new Sony PSP... just because I CAN!!  
1465710,positive,2064385860,Sun Jun 07 06:07:11 PDT 2009,NO_QUERY,Maike1985,"@maria22md haha yes you win  i only need about 50 % to pass or so, but still"
76605,negative,1695731859,Mon May 04 06:49:26 PDT 2009,NO_QUERY,kiranerdcore,"just watched a commercial talking about how much bacteria was on your toothbrush. thanks, i really needed to know "
1523955,positive,2176654894,Mon Jun 15 04:25:58 PDT 2009,NO_QUERY,karmified,"@vishalthomas oh dont be so sure of THAT, young man. i might just take the make out up a notch "
748282,negative,2284253748,Mon Jun 22 13:39:23 PDT 2009,NO_QUERY,ElodieCarter,@ddlovato oh I'm so sorry!!!!!!I hope you will be better soon!That's so unfair ! 
1011673,positive,1881127368,Fri May 22 03:41:32 PDT 2009,NO_QUERY,bugsandfishes,"Ooh, Etsy is back up - running very sloooow but I'm on the front page! Yay  http://www.etsy.com"
1401238,positive,2054516903,Sat Jun 06 07:31:29 PDT 2009,NO_QUERY,PatricKirsten,Am i so bored? 
1196233,positive,1984763482,Sun May 31 15:45:37 PDT 2009,NO_QUERY,travisfromks,"@pandakissesxo Nala is great, and CAD operator means I run an AutoCAD computer.... I draw pictures  "
465580,negative,2175381246,Mon Jun 15 00:49:50 PDT 2009,NO_QUERY,xstefakneex,@sikofreality I love you too!! I miss you a whole lot! 
989763,positive,1834909981,Mon May 18 04:35:12 PDT 2009,NO_QUERY,SongGao,Got a day off today. But still woke up early. Plan to go enjoy coffee at starbucks soon. Casual life is my favorite 
946282,positive,1822611972,Sat May 16 19:58:54 PDT 2009,NO_QUERY,AuroraOak,watching JohnCaparulo on youtube and loving it. 
761536,negative,2297320463,Tue Jun 23 10:17:47 PDT 2009,NO_QUERY,Shygasm,"@Yoshiinoya Hey Cuh! I know...time is zooming past and we have yet to see any type of Summer in NYC either, it sucks! "
773144,negative,2303094182,Tue Jun 23 17:43:17 PDT 2009,NO_QUERY,krist33nUH,@RhenaKristin hahahahhaa dang girl!! LOL. sister there's nothing to do tonight!!!  haha
1515205,positive,2175574798,Mon Jun 15 01:22:34 PDT 2009,NO_QUERY,KP3ZZY,SPENDIIN TYMEE WIIT MY SON *HALO* I LOVEE U MEN 
162034,negative,1957458462,Fri May 29 00:33:54 PDT 2009,NO_QUERY,abcicantcount,I had my hair cut today and my boyfriend didn't notice.... 
567278,negative,2207137191,Wed Jun 17 07:32:03 PDT 2009,NO_QUERY,mckinney20,"@alex98angie LOL Twitter slow, connection slow, + my dogs don't care    Send them a camel that will scare them. lol"
919783,positive,1753871763,Sun May 10 03:53:16 PDT 2009,NO_QUERY,DinahLady,"@bobby_rey Nah you do it really gradually with PTFE tape. so goes up 0.1 mm at a time. Ive been doing it for years, I love it!  x"
108698,negative,1824350948,Sun May 17 01:00:44 PDT 2009,NO_QUERY,mandyfox,"is home, and would rather be out "
800287,positive,1467864444,Mon Apr 06 22:33:48 PDT 2009,NO_QUERY,elysemize,@JonathanRKnight  i do embrace the simple life.  simple things like a new kids reunion makes me an extremely happy girl 
629276,negative,2231581004,Thu Jun 18 18:44:52 PDT 2009,NO_QUERY,lannydoodle,"Oh no... I'm going to have to leave my neighbors house, and they're the reason I have Internet. "
350213,negative,2017609034,Wed Jun 03 08:40:05 PDT 2009,NO_QUERY,Starrgirrl_ox,"on way home from hsptl, doctors gave me tablets that i need to take for 2 months! "
490344,negative,2183345953,Mon Jun 15 14:22:46 PDT 2009,NO_QUERY,LisaFlanagan,Subject (me) leaves office. Cue thunderstorm. Subject gets drenched despite umbrella    http://twitpic.com/7ht32
184764,negative,1967792991,Fri May 29 20:13:17 PDT 2009,NO_QUERY,BrassBrutal,@Miss_Dani_Baby further great news is that mr kennedy has been released from the WWE due to being injury prone 
593700,negative,2218309175,Wed Jun 17 22:14:56 PDT 2009,NO_QUERY,Pomac,"if you wanna know if he loves you so, its in his kiss. &lt;3 God i miss Cats. "
834976,positive,1558093098,Sun Apr 19 07:14:15 PDT 2009,NO_QUERY,itsa1derful_lyf,"@stephanie525 Aw!! I hope so too, that is so cute! I bet he is enjoying his best b'day gift so far "
549158,negative,2202567218,Tue Jun 16 22:01:15 PDT 2009,NO_QUERY,thisisnelly,"my bf is sick, no one to hang with "
201177,negative,1971838156,Sat May 30 08:00:31 PDT 2009,NO_QUERY,britespark,@willcarling Have two for me too! We need to be better for the next game! 
140707,negative,1881095789,Fri May 22 03:35:10 PDT 2009,NO_QUERY,JamesR87,@Resuri88 Awww  But you were so cute! All trippy 'n stuff
1309186,positive,2012999021,Tue Jun 02 21:42:27 PDT 2009,NO_QUERY,ericathompson,@eafloe yeeeeah 
1190927,positive,1983795783,Sun May 31 13:51:08 PDT 2009,NO_QUERY,Amandahorn,Plane just landed. God i am sore and stiff. The boy in front of me on the plane was cute though 
1319153,positive,2014449182,Wed Jun 03 01:34:03 PDT 2009,NO_QUERY,NomenLuni,I'm being followed by a Speccy. Cool! P.S. I'm not mad. 
1454104,positive,2063295475,Sun Jun 07 02:05:28 PDT 2009,NO_QUERY,sonnyc4,Rain rain go away come again in the winter 
193032,negative,1969985876,Sat May 30 01:59:49 PDT 2009,NO_QUERY,dennisluuser,miss my old martial arts team 
720336,negative,2260859789,Sat Jun 20 19:53:13 PDT 2009,NO_QUERY,imacx,"my chest hurts, gaaaah "
855584,positive,1573598045,Tue Apr 21 01:56:14 PDT 2009,NO_QUERY,mamchenkov,@AndreasCyp my latest blog post is about something your link has reminded me of 
764102,negative,2298707948,Tue Jun 23 12:00:53 PDT 2009,NO_QUERY,smihael,on sister's computer since i've broken mine down  (okey only MBR is rewritten but SGM don't work for me anymore)
390275,negative,2054638703,Sat Jun 06 07:47:03 PDT 2009,NO_QUERY,flyingspatula,decided to go in to the office - we just moved and figured i'd unpack then study.  No climate controls active.  80 degrees  here 
1413553,positive,2056860527,Sat Jun 06 11:55:57 PDT 2009,NO_QUERY,commutee,@blueskies21 as long as it appears somewhere in your tweet it'll be fine  #commutee
1281982,positive,2001791603,Tue Jun 02 02:05:13 PDT 2009,NO_QUERY,mwskuzzy,11am and all's well 
664259,negative,2244421050,Fri Jun 19 14:43:25 PDT 2009,NO_QUERY,alison_mcdonald,It might be nice if I wait for a pause in the vid chat. Me=dork. In other news...Jeckle flew off early this morning due to neighbor dogs. 
983842,positive,1834330962,Mon May 18 02:31:30 PDT 2009,NO_QUERY,koreyp223,@iiamsliim don't cry dry ur eyes here comaes supaman with thos 4 other guys 
871386,positive,1678635193,Sat May 02 07:18:17 PDT 2009,NO_QUERY,reema_baby1,"GOOD MORNING! Just gettin up, bout to get in the shower, go cash my chizeck "
280175,negative,1991982754,Mon Jun 01 08:00:09 PDT 2009,NO_QUERY,SymanthaFox,Upon dying @DaniScot hair I realized that I miss my black hair!  But I still have TURQ and PURPLE dye.
16328,negative,1555869973,Sat Apr 18 20:56:06 PDT 2009,NO_QUERY,LillyJyn,we are sad cause the Spurs lost 
793580,negative,2326680554,Thu Jun 25 07:22:07 PDT 2009,NO_QUERY,31Migo,Okay so pay day today!!! Even though I have to pay the whole phone bill b/c my dad went crazy yesterday 
792971,negative,2326463258,Thu Jun 25 07:04:30 PDT 2009,NO_QUERY,osbald,Frustrating day - two new front end roles (so rare and precious) both in .Net 
401280,negative,2057629986,Sat Jun 06 13:21:49 PDT 2009,NO_QUERY,KellyG5,@scottrmcgrew you sad? 
154948,negative,1936061912,Wed May 27 07:23:09 PDT 2009,NO_QUERY,JohanArceta,Awww... I remember my friend from Australia. I miss her.  
918767,positive,1753711981,Sun May 10 03:02:26 PDT 2009,NO_QUERY,DannyBevers,Wake up x.x But tired. On this moment i listing some music for make me happy and let me wake up 
1598853,positive,2193303136,Tue Jun 16 08:16:25 PDT 2009,NO_QUERY,mackenzie_ohhh,@annaek12 how did u think u did ?!?! 
624438,negative,2229895444,Thu Jun 18 16:21:27 PDT 2009,NO_QUERY,UzimaCollective,I don't feel well.... *sniff* 
424209,negative,2063040109,Sun Jun 07 01:09:24 PDT 2009,NO_QUERY,Matty94Tee,"just woke up, in a boring hotel "
1401237,positive,2054516896,Sat Jun 06 07:31:29 PDT 2009,NO_QUERY,Ellen_Maher,Had to remove a bush from the back yard that was too close to the house-looks pretty good without it though 
1555545,positive,2185146955,Mon Jun 15 16:57:24 PDT 2009,NO_QUERY,sadiiiefidget,@niiicolebby rly? do i even wanna look? http://www.purevolume.com/heymonday/photos/2826832 that'll make you feel better 
1422226,positive,2058449694,Sat Jun 06 14:58:02 PDT 2009,NO_QUERY,BisForBecca,@justfloating fun 
214565,negative,1975263232,Sat May 30 14:47:26 PDT 2009,NO_QUERY,rareinspiration,my facebook is going so slow....i think this skype is slowing my computer down....if only i didnt need it for my internship 
1286872,positive,2002298289,Tue Jun 02 03:47:51 PDT 2009,NO_QUERY,IanQuigley,Using &quot;Delete and Fix Broken&quot; style of Refactoring today 
95510,negative,1792042351,Wed May 13 21:56:07 PDT 2009,NO_QUERY,DomBrady,He's right. But I'm here. Editing.  @adamtrimble Wednesday night. Where should you be? Hangin with me at soulphonics at star bar!
84140,negative,1753523089,Sun May 10 02:04:04 PDT 2009,NO_QUERY,GabezRosales,@herotozero yeahp.  @justineville i'm gonna be so bummed out. 
1309341,positive,2013065853,Tue Jun 02 21:50:48 PDT 2009,NO_QUERY,KaylaSiemon,"Has a new show obsession, The Cleaner! If you haven't watched it, start now!!! "
990229,positive,1834965421,Mon May 18 04:45:11 PDT 2009,NO_QUERY,pwrmtl_dan,i also really love george pringle  she writes the best blogs on myspace and makes awesome music! www.myspace.com/georgepringle
368779,negative,2049651267,Fri Jun 05 17:15:18 PDT 2009,NO_QUERY,heismyrushmore,@franInOnderland I'm getting the white haha. Did you get the warranty 
650752,negative,2237663898,Fri Jun 19 06:10:10 PDT 2009,NO_QUERY,nifferr,"hooray, off school early. Disasterous chemistry exam though. I might have to resit "
1215253,positive,1989523686,Mon Jun 01 01:51:50 PDT 2009,NO_QUERY,jelly__bean,@Aniekie sweety you are back!  its so nice to hear from you 
252145,negative,1983653796,Sun May 31 13:34:21 PDT 2009,NO_QUERY,JennananaPink,first day of actual work  nerrrrvoussss
574673,negative,2210537326,Wed Jun 17 11:42:28 PDT 2009,NO_QUERY,KristanTorres,i wish i could meet the Jonas Brothers. 
1361550,positive,2049127584,Fri Jun 05 16:20:32 PDT 2009,NO_QUERY,psmom,@roxanne600 Thanks so much! 
1182073,positive,1982197557,Sun May 31 10:43:27 PDT 2009,NO_QUERY,tulibri,"@leijonstedt rather translucent, they're meant for fountain pens. The drawings are inspired by the cover cloth "
989907,positive,1834929737,Mon May 18 04:38:49 PDT 2009,NO_QUERY,Suzy1979,@Rosie87 HAHA! ;o) I'm getting excited just talking about it! 
1596856,positive,2192790167,Tue Jun 16 07:33:12 PDT 2009,NO_QUERY,jenwillis,Went on a great hike last night through the woods around Gabriel Park. I love the wild/green spaces in metro Portland. 
542639,negative,2200493290,Tue Jun 16 18:58:36 PDT 2009,NO_QUERY,womantha,"just found out the Tony awards were June 7th, not July 7th, dang... "
1208611,positive,1988840296,Sun May 31 23:31:43 PDT 2009,NO_QUERY,Nana_Mex,"@BenjaminStrick still need local support, awareness, which is why I need you! "
471353,negative,2176613278,Mon Jun 15 04:19:42 PDT 2009,NO_QUERY,carmellejtweets,i can't find what i'm looking for 
167593,negative,1961768327,Fri May 29 10:00:54 PDT 2009,NO_QUERY,dhanediesil,time to get to work. i'm already starting the day off bad. missed the UP screening  this morning at the el capitan 
635783,negative,2233726830,Thu Jun 18 21:48:14 PDT 2009,NO_QUERY,pananazxc,I don't like my hair  - http://tweet.sg
819712,positive,1553491980,Sat Apr 18 14:24:46 PDT 2009,NO_QUERY,SherryWang,more rest ready for next week 
510072,negative,2189563206,Tue Jun 16 00:20:03 PDT 2009,NO_QUERY,yayselina,Craving 85 degrees' cakes so badly 
243283,negative,1981509811,Sun May 31 09:18:15 PDT 2009,NO_QUERY,electrofame,@erinkillsmile no i couldn't find any. 
54799,negative,1684843761,Sat May 02 22:13:09 PDT 2009,NO_QUERY,mrsjoejonas2,doesnt get anything anymore like for example why only Nick and Kevin arent in Australia and Joes by himself in australia i dont get it 
1237112,positive,1992957542,Mon Jun 01 09:35:54 PDT 2009,NO_QUERY,hezitros,@plainwhitetay great food. 
84760,negative,1753676857,Sun May 10 02:51:27 PDT 2009,NO_QUERY,Mazzy17895,loves the Jonas Brothers new song Paranoid but is annoyed at Itunes cos it isn't working again and I can't download Paranoid 
1450307,positive,2062926210,Sun Jun 07 00:45:58 PDT 2009,NO_QUERY,frangipally,Off to celebrate four years with the boy!! Bought him a wii fit.....present I can also enjoy! Sneaky and cheeky!! 
374892,negative,2051335991,Fri Jun 05 21:42:05 PDT 2009,NO_QUERY,RobinMoberg,Thank goodness the internet is back up! Thunderstorms knocked it out 
1542544,positive,2181080039,Mon Jun 15 11:20:22 PDT 2009,NO_QUERY,oxoxHannaxoxo,i had b-day on 13th.it was awesome..thank you dd and kk 
288178,negative,1994498079,Mon Jun 01 12:00:41 PDT 2009,NO_QUERY,janedunn,"WHY IS MY INTERNET SO MESSED UP. at least twitter is ok... but seriously, everything is screwed up!! "
1171810,positive,1980542400,Sun May 31 07:02:06 PDT 2009,NO_QUERY,PaulSullivan92,http://twitpic.com/6bzal - Fire from last night! 
101937,negative,1794700100,Thu May 14 06:22:54 PDT 2009,NO_QUERY,timeforsanne,"@Rebecca_1990 Nahh, it was acoustic and it's already sold out "
523858,negative,2193275297,Tue Jun 16 08:14:09 PDT 2009,NO_QUERY,chamila,"still at office, nothing sucks more than making cost reports for management "
883991,positive,1686231434,Sun May 03 04:27:09 PDT 2009,NO_QUERY,Annie1976,@denno88 Hope your joking!!   Stop it your ruining my current zen like state (caffeine racing through my body aside..)
855045,positive,1573495287,Tue Apr 21 01:26:29 PDT 2009,NO_QUERY,abiiiiiiii,Excited 4 friday wooooohh 
6329,negative,1469384376,Tue Apr 07 06:12:49 PDT 2009,NO_QUERY,JodiMullen,"@mrseb yeah, I wasn't expecting that at all  I doubt that's the last we'll hear of it though"
930730,positive,1770584331,Mon May 11 21:43:22 PDT 2009,NO_QUERY,COMEDIANISDEAD,@jessica_noelle of course! 
777548,negative,2322447234,Wed Jun 24 22:38:00 PDT 2009,NO_QUERY,SunshineeDani,crying myself to sleep  i really really really wanted to go!!
1215317,positive,1989526752,Mon Jun 01 01:52:32 PDT 2009,NO_QUERY,AJRevereal,says ''good afternoon   
1458608,positive,2063684668,Sun Jun 07 03:40:05 PDT 2009,NO_QUERY,miss_rani,http://twitpic.com/6tlhn - i forgot about this handsome guy.. michael vartan 
1430028,positive,2059833477,Sat Jun 06 17:43:42 PDT 2009,NO_QUERY,RellyRel,@damasta06 u know I'm nosy. wat bar r yall goin 2 
518686,negative,2191605327,Tue Jun 16 05:37:09 PDT 2009,NO_QUERY,triciamole,i want to go to bed but can't. 
1320715,positive,2014614553,Wed Jun 03 02:06:47 PDT 2009,NO_QUERY,_sarah_jane_199,got loads of songs in my head  loving myspace at the moment loads of amazing bands 
977681,positive,1833762748,Mon May 18 00:22:16 PDT 2009,NO_QUERY,taraw07,@Bluebee3 awesome  so where you going to be working at?
778303,negative,2322646871,Wed Jun 24 23:00:03 PDT 2009,NO_QUERY,oskar1081,"I love you doc! Ice cream before bed &amp; 2 double cheeseburgers for lunch, best medicine ever  heading to duty  blah..."
1383172,positive,2052541069,Sat Jun 06 01:05:08 PDT 2009,NO_QUERY,katchin92,I might need some medication for the weirdness I have...  
850916,positive,1565613366,Mon Apr 20 07:10:00 PDT 2009,NO_QUERY,phenhamm,@les_steubing ha! It's a great game. We would love to play with you at the next M tourny. (sound track of Jaws in the background) 
1035160,positive,1956127151,Thu May 28 21:14:25 PDT 2009,NO_QUERY,carolwhatever,"@JBMovies Thanks so much for the advice JB, I will think of something "
1456070,positive,2063466087,Sun Jun 07 02:46:18 PDT 2009,NO_QUERY,Calzer,Got an unexpected day off work so get to go to church today! 
1296695,positive,2004199916,Tue Jun 02 07:49:45 PDT 2009,NO_QUERY,nemlah,I wanna go to @BizConf  all-expense paid trip to Florida in August!
176141,negative,1965254930,Fri May 29 15:35:51 PDT 2009,NO_QUERY,tehnakki,so tired.   only need to be here another 30 minutes.
575242,negative,2210968459,Wed Jun 17 12:15:31 PDT 2009,NO_QUERY,Hazel_Brown,@iimastarbiitch Omgee Married wait back up how the fucx did I not know 
24097,negative,1557899546,Sun Apr 19 06:29:31 PDT 2009,NO_QUERY,omGwenzilla,annoyed with the net! bandwidth exploded so now everything is slower than a snail with legs. 
1545236,positive,2182045576,Mon Jun 15 12:38:50 PDT 2009,NO_QUERY,alicebauman,"HE'S STAYING RIGHT HERE!!!! Tomorrow, and the next day and the next day and the next day!!! "
536968,negative,2198590015,Tue Jun 16 16:17:23 PDT 2009,NO_QUERY,NinasMusic,Business banking bums me out! 
923925,positive,1754848191,Sun May 10 07:33:36 PDT 2009,NO_QUERY,signedmissyoung,Is watching her fav show...&quot;Snapped&quot;! T H A N K S !  @MBoogie53 @shaunathn  
1417751,positive,2057656240,Sat Jun 06 13:24:49 PDT 2009,NO_QUERY,MissJuicyx,"In the cinema, watching drag me to hell! Eating a solero! "
1507720,positive,2174538631,Sun Jun 14 22:45:53 PDT 2009,NO_QUERY,drdevi,@Dr_Chuy THAT'S MY FAVORITE QUOTE too! Great minds 
852460,positive,1572962399,Mon Apr 20 23:11:04 PDT 2009,NO_QUERY,brndnyn,I really want to get glasses. I have $150. I'm good. I hope I can get some. 
1304529,positive,2010535856,Tue Jun 02 17:32:47 PDT 2009,NO_QUERY,MalinMrsTorres,@aristeia @lovelamps Oh good! This is working out fine! 
1313451,positive,2013781468,Tue Jun 02 23:33:39 PDT 2009,NO_QUERY,nakikee,is playing instead of doing OFA 
425627,negative,2063363700,Sun Jun 07 02:21:32 PDT 2009,NO_QUERY,sodagod1,Pogo Stick Fail [Gif]: He tried to do a backflip.  http://tinyurl.com/m7762g
1173106,positive,1980718029,Sun May 31 07:29:48 PDT 2009,NO_QUERY,jalensmom,@KurtisBlow1 thanks!  I think I will keep him!  
1208769,positive,1988860921,Sun May 31 23:35:26 PDT 2009,NO_QUERY,twliciousness," @brentsimmons If thereâs a chance a movie is life-affirming or will make me feel good in some way, I want.. http://tr.im/n0Hw"
1570173,positive,2188543060,Mon Jun 15 22:05:29 PDT 2009,NO_QUERY,anaabigail,trying to get used to this twitter thing 
1577786,positive,2189723270,Tue Jun 16 00:44:33 PDT 2009,NO_QUERY,lorbe91,will be playing yoville and updating my accounts...cool stuffs...dreading school..so good 2 know it was postponed to 22 
1120762,positive,1974017603,Sat May 30 12:16:37 PDT 2009,NO_QUERY,Avaaaaaaaa,getting ready to go to alazboballahz and then natalies grad party! 
22756,negative,1557562628,Sun Apr 19 04:51:15 PDT 2009,NO_QUERY,raceydays,@famouslyalone i wish jen was coming 
600171,negative,2220844600,Thu Jun 18 04:06:47 PDT 2009,NO_QUERY,owenprice,I ache this morning 
